area,time,大数据,人工智能,区块链,第三方支付,在线支付
河北,2016-09-25,234,178,142,118,0
河北,2016-09-26,320,199,165,127,59
河北,2016-09-27,301,201,155,132,57
河北,2016-09-28,252,196,159,134,63
河北,2016-09-29,269,212,159,136,0
河北,2016-09-30,248,213,130,61,57
河北,2016-10-01,207,181,140,60,0
河北,2016-10-02,225,209,132,57,57
河北,2016-10-03,222,211,133,120,116
河北,2016-10-04,230,219,134,119,0
河北,2016-10-05,229,190,144,70,57
河北,2016-10-06,231,193,139,126,116
河北,2016-10-07,226,197,149,131,0
河北,2016-10-08,274,204,147,137,57
河北,2016-10-09,235,187,150,134,114
河北,2016-10-10,271,196,175,133,0
河北,2016-10-11,275,192,153,124,118
河北,2016-10-12,314,201,152,128,61
河北,2016-10-13,289,202,151,137,63
河北,2016-10-14,272,189,157,136,57
河北,2016-10-15,256,208,87,65,57
河北,2016-10-16,242,229,136,127,0
河北,2016-10-17,276,223,169,125,59
河北,2016-10-18,293,233,164,138,0
河北,2016-10-19,307,266,155,129,64
河北,2016-10-20,361,249,165,123,117
河北,2016-10-21,365,249,137,127,119
河北,2016-10-22,378,226,140,131,0
河北,2016-10-23,310,251,140,123,114
河北,2016-10-24,338,264,162,146,57
河北,2016-10-25,326,240,148,127,0
河北,2016-10-26,332,220,174,129,66
河北,2016-10-27,429,248,177,133,57
河北,2016-10-28,303,223,140,128,57
河北,2016-10-29,294,219,130,117,0
河北,2016-10-30,356,207,73,125,0
河北,2016-10-31,381,234,127,122,61
河北,2016-11-01,426,193,132,132,0
河北,2016-11-02,358,223,145,125,59
河北,2016-11-03,350,246,146,128,57
河北,2016-11-04,370,264,153,119,0
河北,2016-11-05,451,227,139,120,0
河北,2016-11-06,476,243,152,114,59
河北,2016-11-07,408,258,152,120,126
河北,2016-11-08,391,166,82,127,0
河北,2016-11-09,384,148,74,118,57
河北,2016-11-10,364,222,181,124,57
河北,2016-11-11,329,212,150,126,61
河北,2016-11-12,356,209,151,61,0
河北,2016-11-13,490,226,144,131,0
河北,2016-11-14,454,230,144,135,57
河北,2016-11-15,398,229,159,140,0
河北,2016-11-16,348,328,151,129,116
河北,2016-11-17,372,385,166,122,57
河北,2016-11-18,331,302,149,129,57
河北,2016-11-19,304,263,153,118,57
河北,2016-11-20,392,254,133,118,116
河北,2016-11-21,415,244,161,124,0
河北,2016-11-22,499,269,150,119,0
河北,2016-11-23,482,252,175,129,57
河北,2016-11-24,447,258,134,122,57
河北,2016-11-25,485,253,150,130,0
河北,2016-11-26,583,234,150,117,0
河北,2016-11-27,375,275,135,82,0
河北,2016-11-28,422,238,136,125,0
河北,2016-11-29,436,227,164,133,57
河北,2016-11-30,496,253,130,136,59
河北,2016-12-01,400,263,169,130,0
河北,2016-12-02,372,271,139,126,57
河北,2016-12-03,459,247,140,127,57
河北,2016-12-04,423,233,154,127,120
河北,2016-12-05,419,244,142,122,0
河北,2016-12-06,434,269,136,132,59
河北,2016-12-07,366,246,145,129,57
河北,2016-12-08,432,242,148,119,0
河北,2016-12-09,343,247,157,132,0
河北,2016-12-10,333,203,92,122,57
河北,2016-12-11,354,256,145,129,57
河北,2016-12-12,338,240,139,114,57
河北,2016-12-13,390,234,161,124,59
河北,2016-12-14,400,261,155,120,57
河北,2016-12-15,383,231,151,123,0
河北,2016-12-16,363,239,179,128,61
河北,2016-12-17,388,223,135,126,0
河北,2016-12-18,361,218,155,60,57
河北,2016-12-19,386,245,142,130,59
河北,2016-12-20,458,247,147,130,0
河北,2016-12-21,454,225,144,129,57
河北,2016-12-22,423,235,156,122,57
河北,2016-12-23,474,231,162,117,0
河北,2016-12-24,433,230,135,116,0
河北,2016-12-25,480,252,142,117,0
河北,2016-12-26,404,222,164,138,0
河北,2016-12-27,413,261,154,123,57
河北,2016-12-28,420,238,160,61,57
河北,2016-12-29,554,241,164,121,0
河北,2016-12-30,388,225,156,128,57
河北,2016-12-31,469,268,139,57,0
河北,2017-01-01,654,328,133,116,114
河北,2017-01-02,726,313,140,125,0
河北,2017-01-03,677,287,170,125,61
河北,2017-01-04,839,361,155,131,57
河北,2017-01-05,751,405,152,118,0
河北,2017-01-06,942,351,157,133,60
河北,2017-01-07,956,453,82,118,114
河北,2017-01-08,945,347,155,118,114
河北,2017-01-09,766,317,150,127,57
河北,2017-01-10,947,303,168,132,57
河北,2017-01-11,871,307,165,116,57
河北,2017-01-12,915,297,157,136,57
河北,2017-01-13,799,304,149,136,57
河北,2017-01-14,764,254,152,131,0
河北,2017-01-15,927,276,144,122,0
河北,2017-01-16,938,262,130,120,59
河北,2017-01-17,809,278,132,127,57
